open,high,low,close,volume
283.83,288.81,281.56,286.47,4294590
286.2,289.1873,283.97,284.46,3350982
284.65,284.65,274,276.89,5495237
281.33,291.49,281.3,284.47,6748639
287.75,288,273.422,275.01,6935133
277.76,279.9099,274,279.06,4492951
278.4,281.11,274.89,277.85,3200888
277.58,279.64,275.61,278.8707,2934960
278.51,286.5,276.15,283.68,4525548
283.29,295.005,281.6,291.81,5748874
287.21,290.37,282.93,284.72,4258536
285.86,291.95,283.839,291.7284,3961006
294.34,299,293.548,296.67,3636954
297.7,297.8,286.74,291.13,4360845
300.5,322.17,297.48,319.44,14504077
316.09,330,313.58,316.02,11477605
318.82,324.48,317.15,317.66,6378664
322.51,334.66,322.5,332.11,10510399
344.7,354.97,338,342.73,17456707
346.18,347.2,339.8,344.76,7154803
347.63,358.75,346.6,357.72,8583390
353.84,364.67,351.25,358.12,7852316
355.4,373.73,354.5,370.83,9148207
365.16,370,346.25,352.58,10086894
358.37,364.38,352,361.85,6380117
362,366.2139,346.27,347.5,6148690
351.54,352.25,332,333.63,7561927
330.12,338.47,327.5,333.19,5159101
336.054,343.55,325.799,342,5703308
345,350.79,339.5,344.55,6573386
348.66,357.02,346.11,349.98,6494636
353.33,353.86,342.41,342.89,4863522
360.28,364.78,329.85,335.07,14936701
331.91,332.49,309.69,310.9247,9605990
313.76,314.39,296.22,309.11,13989015
304.9545,312.07,302,308.91,7097253
311.8553,318.52,308,318.29,5743049
324.56,327.6771,319.2,322.37,7098726
315.8,321.94,315.07,318.9,3737257
321.43,323.23,312.77,316.72,4399037
315.58,319.5849,309.25,318.8,4785549
311.71,315.16,306.25,310.19,6151554
308.81,324.74,308.5,322.67,5459321
325,325.5,316.25,324,4352952
316.33,323.54,314.01,320.23,4659445
321.23,323.24,311.7093,313.57,4065299
301.84,305.5,292.8601,303.2,8204781
304.4209,307.7171,292.5452,297.42,7452588
296.74,309.62,294.5025,308.73,5567873
304.85,310.7,303.6411,306.35,3519786
307.25,307.6933,295.3404,297.19,4277023
295.9,296.1,286.13,290.18,5158301
292.25,298.32,289.07,298.15,3748147
297.99,303,293,301.489,5542797
328.49,349.99,323.16,349.3898,17674152
347.81,355,342.53,348.3,10354676
345.46,354.98,341.82,342,6660981
343.84,387.46,339.1501,379.58,24571707
368.8,382.64,367.12,370.38,17610717
365.83,367.01,345.73,352.26,12517790
354,360,346,355.529,8902416
361.13,363.19,349.02,356.41,7572106
358.45,359.1995,347.1,347.64,5255790
341.9059,344.49,332.14,338.76,6835061
339.91,342.28,333.82,335.45,4291063
323.5,326.77,303.53,305.51,14358488
291.7035,308.5,288.2,308.44,12242447
310.61,324.79,309,321.9,10077506
320.87,323.88,314.67,321.52,4813931
319.14,327.32,318.1,320.11,3955535
320.7,323.85,319.4,322.81,2749357
318.01,322.435,308.81,319.54,10187976
318.41,318.88,311.19,311.85,6176933
310.27,311.85,303.69,304.88,5849149
302.26,304.6,297.72,303.135,5689793
302,305.3082,298.6,301.65,4138251
296.94,298.19,288,288.99,6422883
285.08,286.78,277.18,280.6987,5655214
284.8,291.17,278.88,281.0095,5679908
260.25,268.35,252.2548,263.24,16242828
273.26,286.03,271,285.46,11348654
279.31,282,273.55,279.43,6899938
281.44,292.5,278.6463,290.56,7594078
288.27,295,285.18,289.42,4758415
288.74,297.3256,286.52,295.11,5120958
290.04,300.87,288.13,294.79,5176019
296.3,302.64,275.5,284.93,12923352
280.77,300,280.5,299.04,6156658
303.56,305.98,293.33,298.32,5573331
297.7,300.58,295.37,299.01,3408179
298.48,302.9993,293.58,299.73,3638324
300,304.6,296.5,301.05,3401297
301.65,313.89,301.1093,309.5664,5964409
312.9,314.96,306.91,307.46,3303572
270.26,278,260.555,264.72,25167046
305.49,311.44,301.05,310.3446,15258287
314,316.84,299.15,300.9,8518600
303.33,304.6,291.57,295.03,6300641
293.95,294,277.67,281.84,7147210
274.61,274.88,260,261.99,13362410
264.26,267.7599,249,250.54,9900147
255.25,266.77,253.3,262.81,9143892
264.61,265.51,247.77,256.89,9657608
257.53,262.25,249.03,252.33,6000952
260.98,261.99,252.01,259.15,5270938
259.06,263.28,254.5367,259.56,4827381
265.7,277.375,262.24,276.54,6957925
282.4,282.7,265.8032,271.8,6442088
269.29,271,263,263.95,3977473
267.39,269.66,253.5,260.04,7016215
260.68,261.86,252.59,260.94,3968574
263.87,297.93,262.1,294.26,13890784
301.05,304.44,285.73,288.84,11916320
317.22,321,301.01,314.81,15526936
308.25,339.9,306.65,330.63,21526599
337.47,347.16,326.5,336.79,11398720
328.39,337.8999,322.26,329.81,7257990
332.54,342,329.1,337.28,5723763
338.26,347.84,334.725,344.12,6385290
343.74,349.2,340.91,346.45,6174655
340.5,343.955,330.14,341.27,7692268
339.07,348.8,336.09,341.06,6590767
343.34,351.18,340.8,348.027,7426352
349,357.5755,348.44,351.29,5411948
349,354,345.23,350.53,4012945
348.37,349.78,330.34,331.15,5557138
333.16,344.7,332.2,338.61,3903430
342.7,347.11,337.15,344.15,4905646
342.33,348.58,339.04,348.41,4458230
345.19,355.7,345.1201,354.29,7149187
356.34,366.75,352.88,353.4801,9512859
341.75,349.8,333.55,347.73,7777405
352,353.1,337.3995,338.16,4608419
334.345,337.5,325.55,326,4047411
325,346.22,325,345.94,7715078
340.05,346.96,335.5,343.91,5982784
345.99,348.28,342.21,347.87,3992192
347,347.5,339.55,341.17,3002799
341.83,351.6,338.2648,350.39,5361189
360,366,352,358.64,8040529
356.05,368.68,352,359.5934,8251172
356.01,367.38,350.76,363.06,7709571
369,379.49,357.65,357.8701,11198666
360,365.98,353.12,365.14,6349458
369.91,372.1689,360.23,366.69,6099449
369.42,371.91,365.16,366.72,4889259
370.15,377.44,366.75,376.89,7093864
375,377.87,364.33,365.61,6215126
362,365.7,343.88,348.29,7364321
350.54,351.55,333.69,336.83,6896291
337.6,347.01,329.74,332.98,8083353
327.0535,330.29,311.869,315.315,8519343
317.4,323.47,312.44,319.91,7570973
313.5,314.5,295.195,295.69,5350960
300,326.97,294.09,326.08,7928079
319.84,322.1717,301.5,315.9188,8310934
323.1,336.24,318.41,333.86,8973702
337.79,339.21,325.26,331.4531,5898332
306.5,315.13,298.8,309.8699,10751296
307,309.4,297.38,300.31,6672221
306,318,302.73,317.54,6983846
321.66,336.74,317.7508,334.986,7193888
341.98,344.01,327.02,335.49,6567180
335.5,343.5025,331.47,338.52,5199244
334.4,345.39,331.79,344.91,5719942
342.09,348.41,338.77,347.35,4796324
342.5,342.5,334,334.7,5009149
335,348.8,334.5,344.345,5803044
344.78,352,343.5,345.89,4500918
346.21,351.5,344.15,347.15,3488578
323.06,327.1297,299.7301,302.22,22317439
304.82,308,295.5,298.18,11524285
292.5,294.5,281.69,287.18,11633895
283.47,293.68,279.2831,291.855,7588695
294.39,298.5195,289.55,297,6831199
292.91,297.46,287.75,296.38,6123573
295.27,298.5566,291.8,297.18,4359468
300.45,308.8531,298.49,308.705,7828001
301,311.5636,294,307.0679,11706783
305.42,316.1,303.5,312.1801,6978985
312.98,315.3,301.88,312.465,7019206
312.37,322.44,312.2494,321.37,6415638
319.59,324.24,315.624,317.77,4744608
313.3,314.7,303,307.5999,6189747
306.98,307.445,298.5,305.34,5560662
311.6,318.6,310.5,313.02,6697977
316.2,318.19,309.62,311.99,5151145
312.45,312.75,305.57,308.34,4918601
303.38,306.77,301,303.98,4875188
304.5,308,303.9,307.8181,3655601
306.56,311.5442,305.59,305.59,3928167
304.41,306.3,299,302.53,6411319
301.81,303.2399,290.5,291.24,8521093
294.49,296.5,292.1,294.69,5459428
297.91,302.9044,297.0005,298.7,5893761
292.22,302.01,288.7701,297.81,8096676
301.42,316.295,300.55,314.795,10151312
318.92,320,310.81,319.81,8869984
306.88,307.13,291.9,294.66,21624319
298.12,298.78,282.78,285.3,16306926
282,284,270.1,276.64,17966785
276.54,281.5058,274.39,276.23,10154076
278.84,284.7,274.25,276.6,8865853
276.91,285.59,275.89,284.13,8457763
283.52,291.28,280.5,290.86,6980280
286.49,288.07,281.06,283.37,7127257
283.9,291.99,282.7,288.91,6554342
292.45,295.39,288.29,289.96,6699809
283.51,283.7244,274.4,275.5492,12941728
275.94,278.05,267.3,269.52,9780738
267.5,273.3,263.46,267.38,11314236
269.69,274.97,266.3,273.5,6668734
272,276.45,268.45,274.045,5682565
272.58,272.8,264,264.64,8299079
259.71,263.18,254.46,260.49,9687165
264.44,270.26,264.43,267.7602,7062104
268.75,275.36,268.1838,274.9,8402247
277.16,280.33,275.1,278.58,6404454
278.7,280.16,274.5,279.75,5650129
282.62,289.2,281.281,289.18,4829919
288.3,289.44,283.88,285.85,5150050
287.32,296.17,287.17,291.76,7566626
261.69,271.2,260.59,267.8,21128569
269.86,276.1,266.11,274.96,12356211
277.69,281.16,270.44,273.15,9847191
271.65,275,269.61,272.4,5631504
276.74,278.38,272.8925,276.05,6371614
268.3,270.5,265.6,268.4498,8812029
270.22,271.95,266.83,267.68,6514945
268.63,268.88,258.63,266.38,9569374
265.75,275,264.72,273.31,6865386
274.75,274.79,268.535,271.219,4932059
271.23,274.84,269.75,273.26,5644604
269,269.68,262.48,262.8943,11419980
260.15,265.6,255.75,263.98,10233659
263.85,265.32,258,258.6906,8333946
255.03,259,246.07,247.573,20585363
246.5,246.68,231.13,235.04,21168499
235.86,243.98,232.17,241.4375,15899607
242,244.21,237,238.69,9026387
239,240,231.5,234.01,10324457
245.52,247.13,237.72,244.08,14881930
243.86,256.61,243.49,255.04,21063497
250.1,258.3499,248.5,255.335,9546203
256.8,257.21,245.1,247.06,9542822
246.94,250.599,244.2,244.76,5757805
242,243.68,236.9434,241.98,6455536
239.75,241.99,236.02,239.51,6716345
232.01,232.47,224.5,227.01,10159046
229.3,234.5,228,232.12,6820595
229.32,232.44,225.25,231.92,6908252
229.49,231,226.5,228.245,7023216
221.96,222.24,208.92,211.0731,16740523
202.8,206,195.25,205.34,19451274
197.76,207.4,196.04,204.97,16693973
199.1,203.94,191.78,192.69,17656779
194.34,199.465,186.22,195.48,23374971
199.83,199.98,188.7505,190.7257,13302938
191.2,195,187.85,188.72,9777919
187.1,192.39,185.0401,189.89,11256907
188.75,192.255,187.02,188.18,7409500
185.1,189.9204,184.1,185.48,9599948
185.51,186.68,176.9919,179.01,12380263
181.1,193.98,179.61,193.91,13115692
198.47,201.2782,191.8486,196.677,12570739
204.25,211,201.8,206.08,19472101
205,210.8438,203.499,204.39,14897026
210.47,216.94,209.01,212.88,9978622
219.38,220.9,213.5,217.1,10591156
222.95,223.38,209,209.2173,14335584
210.38,214.9,207.5103,213.89,15620124
211.29,216.65,210.4,214.92,14191322
214.73,227,214.27,225.03,11895515
228.72,234.74,222.58,224.74,12016691
225.11,227.77,221.06,226.33,6207071
223,226.9,216.35,219.59,11132022
216.22,222.18,215.5,221.89,7632727
223.24,225.86,221.02,223.64,5459384
224.39,225.34,219.49,219.77,5882114
220.31,227.23,218.1,219.18,8076589
219.45,222.9,217.35,222.81,5927800
221.68,225.17,221.31,223.46,5732666
230.21,233.0995,226.29,227.16,7727451
228.89,229.15,222.22,224.62,6739925
239.39,241.57,234.51,234.9,13233097
234.57,235.45,230.8,233.15,6653090
231.24,232.25,228.66,230.38,5647103
228.97,231,227.28,230.06,6001968
234.15,238.94,233.14,238.92,8357744
238.14,241.5,235.8,238.6,7262861
239.75,245.38,239.71,245.06,8778738
